time,msg,sent
2019-07-16 10:10:07," CMP: I thought it went pretty well, Houston, although I expect I used more gas than I've been using in the simulator. The turnaround maneuver - I went PITCH ACEL COMMAND and started to pitch up, and then when I put MANUAL, ATTITUDE PITCH back to RATE COMMAND",0
2019-07-16 10:10:07,"for some reason it - it stopped its pitch rate, and I had to go back to ACCEL COMMAND and hit what I thought was an extra PROCEED on the DSKY. During the course of that, we drifted slightly further away from the S IVB than I expected. I expected to be out",0
2019-07-16 10:10:07,"about 66 feet. My guess would be I was around 100 or so; and therefore, I expect I used a bit more coming back in. But, except for using a little more gas - And I'd be interested in your numbers on that - everything went nominally.",0
2019-07-16 10:10:53,CC: This is Houston. Roger. We copy.,0
2019-07-16 10:15:45,"CMP: Houston, Apollo 11. Over.",0
2019-07-16 10:15:47,"CC: Go ahead, 11.",0
2019-07-16 10:15:50," CMP: Roger. We're working on the pressurization of the LM now, and working off the decal with CSM-LM pressure equalization. And we're down to step 13, where we're waiting for the cabin pressure to be 5, or it should be roughly 5, before we turn the REPRESS",0
2019-07-16 10:15:50,"package O2 valve to FILL. Instead of 5, we're running about 4.4. Over.",0
2019-07-16 10:16:16,CC: Roger. Stand by a second.,0
2019-07-16 10:16:55,"CMP: And Houston, Apollo 11. We did put the REPRESS package O2 valve to FILL momentarily there at step 13, and we have filled the bottles back up partially. What's the pressure reading in there, Neil?",0
2019-07-16 10:17:17,CMP: We have about 450 psi now in the three 1-pound bottles.,0
2019-07-16 10:17:23,"CC: Roger. Stand by a second, please.",0
2019-07-16 10:17:25,"CMP: Roger. Standing by. The REPRESS package valve is now in the OFF position. What's the cabin pressure now, Buzz? Cabin pressure is now 4.5.",0
2019-07-16 10:19:49,"CDR: Houston, Apollo 11. We think these readings are within normal tolerances. We just wanted to get your concurrence before we press down any further with these decals.",0
2019-07-16 10:20:01,"CC: Okay, Captain.",0
2019-07-16 10:20:28,"LMP: Houston, Apollo 11. How do you read?",0
2019-07-16 10:20:32,"CC: Apollo 11, this is Houston. Go ahead.",0
2019-07-16 10:20:35,LMP: Roger. LM looks to be in pretty fine shape from about all we can see from here.,0
2019-07-16 10:20:43,"CC: Okay. In reference to your question on this step 13 on the decal, I understand that you have used up the contents of the REPRESS O2 package and at that time, instead of being up to 5 psi, you were reading 4.4. Is that correct?",0
2019-07-16 10:21:07,CMP: Okay. 4.4. Yes sir.,0
2019-07-16 10:21:11,CC: Okay. And you want to know if you can go ahead and use additional oxygen to bring the command module up to 5.0 and continue the equalization? Over.,0
2019-07-16 10:21:20,"CMP: Yes. We think it's within normal tolrarances, Bruce. We just wanted to get your concurrence before we press on with this procedure.",0
2019-07-16 10:21:33,"CC: Roger, Apollo 11. Go ahead.",0
2019-07-16 10:21:37,CMP: Okay. We're pressing on with the procedure.,0
2019-07-16 10:21:40," CC: And 11, Houston. We have a request for you. On the service module secondary propellant fuel pressurization valve: As a precautionary measure, we'd like you to momentarily cycle the four switches to the CLOSE position and then release. As you know, we have",0
2019-07-16 10:21:40,"no TM or talkback on these valve positions, and it's conceivable that one of them might also have been moved into a different position by the shock of separation. Over.",0
2019-07-16 10:22:11,CMP: Okay. Good idea. That's being done.,0
2019-07-16 10:22:14,CC: Houston. Roger. Out.,0
2019-07-16 10:22:29,"CC: Apollo 11, Houston. We're doing a nonpropulsive vent on the booster at the present time. You may see some sort of a cloud coming out of it. When you're ready, I have your evasive maneuver PAD.",0
2019-07-16 10:22:44,"CDR: Roger, And it's coming out.",0
2019-07-16 10:22:48,"CC: Roger. Out,",0
2019-07-16 10:22:50,"CDR: It's a haze. It's going by toward our minus-X direction, and several small particles are moving along with it. The actual velocity is fairly high - at least it appears to be high. And we've got an O2 high - it's a little high right now.",0
2019-07-16 10:23:13,CC: Houston. Roger. Out.,0
2019-07-16 10:25:05," CDR: And, Houston, you, might be interested that out my left-hand window right now, I can observe the entire continent of North America, Alaska, and over the Pole, down to the Yucatan Peninsula, Cuba, northern part of South America, and then I run out of",0
2019-07-16 10:25:05,window.,0
2019-07-16 10:25:27,"CC: Roger, We copy.",0
2019-07-16 10:29:12,"LMP: Houston, Apollo 11. All 12 latches are locked.",0
2019-07-16 10:29:16,"CC: Roger. 11, this is Houston. Understand 12 latches locked.",0
2019-07-16 10:31:03,"CC: 11, Houston. Whenever you're possessed of a free moment there, we've got this evasive maneuver PAD.",0
2019-07-16 10:31:12,LMP: Okay.,0
2019-07-16 10:31:20,"LMP: Go ahead, Houston. Apollo 11 is ready to copy.",0
2019-07-16 10:31:24," CC: Apollo 11, this is Houston. Evasive maneuver SPS G&N: 63481, plus 095, minus 020; GETI 004 40 0100, plus 00051, plus all balls, plus 00190; roll is your option, pitch 213 357; NOUN 44 is NA; DELTA-VT is 00197 003 00152. The rest of the PAD is NA. No",0
2019-07-16 10:31:24,"ullage. LM weight 33,290. Read back. Over.",0
2019-07-16 10:33:23,"CC: Apollo 11, this is Houston. Standing by for your readback. Over.",0
2019-07-16 10:34:06,"CC: 11, Houston. Do you read? Over.",0
2019-07-16 10:34:25,"CC: Apollo 11, this is Houston. Do you read? Over.",0
2019-07-16 10:34:31,"LMP: All of a sudden there, we heard a little click, and the signal strength began to start dropping off. Your transmissions were cut off very abruptly. How do you read now?",0
2019-07-16 10:34:42,"CC: Roger. Loud and clear. We had a handover to Madrid about the time I was - I guess halfway through the PAD. If you could give me the last value you read, I'll pick up there. Over.",0
2019-07-16 10:34:52,LMP: Okay. Start with DELTA-VZ. Over.,0
2019-07-16 10:34:56,"CC: Roger. DELTA-VZ is plus 00190, roll your option, pitch 213 357, and NOUN 44 is NA. DELTA-VT 00197 003 00152. The rest of the PAD is NA, and no ullage. LM weight 33,290. Read back. Over.",0
2019-07-16 10:35:41,"LMP: Roger, Houston. Evasive maneuver SPS G&N: 63481, plus 095, minus 020 004 40 0100, plus 00051, plus all zeros, plus 00190, roll crew option, 213 357, NA, 00197 003 00152, no ullage, LM weight 33,290. Over.",0
2019-07-16 10:36:27,"CC: 11, this is Houston. Readback correct. Out.",0
2019-07-16 10:45:33,"CDR: Houston, Apollo 11.",0
2019-07-16 10:45:36,"CC: Go ahead, 11.",0
2019-07-16 10:45:37,CDR: We'd like to arm our logic switches.,0
2019-07-16 10:45:42,CC: Go ahead with the logic.,0
2019-07-16 10:45:45,CDR: Okay. Mark logic 1 and 2 armed.,0
2019-07-16 10:45:59,"CC: Roger. We show the logic arm, and you're GO for PYR0 arm.",0
2019-07-16 10:48:38,"CDR: Houston, we're ready for LM ejection.",0
2019-07-16 10:48:45,CC: Roger. You're GO for LM ejection.,0
2019-07-16 10:48:48,CDR: Thank you.,0
2019-07-16 10:49:13,"CDR: Houston, we are SEP. We have a CRYO PRESS light.",0
2019-07-16 10:49:18,CC: Roger. Copy. CRY0 PRESS light.,0
2019-07-16 10:49:46,"CC: Roger, 11. We reconmend you turn the O2 fans on manually and ensure that the O2 heaters are in the AUTOMATIC position.",0
2019-07-16 10:49:57,"CDR: Roger. O2 heaters are ON, and we're going to cycle the O2 fans now.",0
2019-07-16 10:50:02,"CC: Roger. O2 heaters to AUTO, or you can watch them in the ON position, and O2 fans manual ON.",0
2019-07-16 11:00:16,"CC: Apollo 11, this ls Houston. Over.",0
2019-07-16 11:00:21,"CMP: Houston, Apollo ll.",0
2019-07-16 11:00:23,"CC: Roger. In reference to your question on RCS usage: it looks like you are about 18, maybe 20 pounds below nominal at the present time. No problem at all. Over.",0
2019-07-16 11:00:35,CMP: Right.,0
2019-07-16 11:00:45,"CMP: I wanted to be 18 or 20 pounds above nominal, babe.",0
2019-07-16 11:00:49,CC: Sorry about that.,0
2019-07-16 11:09:40,"CC: 11, Houston. Your systems are looking good. We're standing by for the burn.",0
2019-07-16 11:12:42,"CMP: Houston, Apollo 11. Could you confirm that pitch gimbal motor number 1 turned off? We just shut all four off, and we got a questionable indication on the ECS on pitch 1.",0
2019-07-16 11:13:01,CC: Roger. Stand by a second.,0
2019-07-16 11:13:22,"CMP: Houston, did you copy our residuals?",0
2019-07-16 11:13:24,"CC: Apollo 11, this is Houston. Stand by, please.",0
2019-07-16 11:13:33,"CMP: Go ahead, Houston. Did you copy our residuals?",0
2019-07-16 11:13:37,"CC: Roger. We got 00 and 0.2, it looks like.",0
2019-07-16 11:13:42,CMP: We had 0.1 while ago. It's - just went to 0.2.,0
2019-07-16 11:13:46,CC: Okay.,0
2019-07-16 11:13:47,CDR: That EMS DELTA-V counter is minus 4.0.,0
2019-07-16 11:13:51,CC: Minus 4.0. Roger.,0
2019-07-16 11:13:54,CDR: And how about pitch gimbal 1? Can you confirm that OFF?,0
2019-07-16 11:13:57,CC: Can you stand by just a second on that? At the present time we cannot confirm it OFF. We saw a current drop indicating that several gimbal motors had gone off. We'll be back with you in just a second on it. Over.,0
2019-07-16 11:14:10,"CDR: Okay, If necessary, we can recycle it.",0
2019-07-16 11:15:47,"CC: Apollo 11, this is Houston. If you'll go ahead and cycle pitch gimbal motor number 1 on and then off and give us a Mark, and we'll tell you what we see. Over.",0
2019-07-16 11:15:54,"CDR: Okay, fine. It's coming back on. Ready.",0
2019-07-16 11:16:01,CDR: MARK.,0
2019-07-16 11:16:04,CDR: And it's going back off. Ready.,0
2019-07-16 11:16:06,CDR: MARK.,0
2019-07-16 11:16:07,"CDR: And that time we got an onboard indication, Houston. Thank you a lot.",0
2019-07-16 11:16:12,CC: Roger. We confirm that it is OFF.,0
2019-07-16 11:16:16,CDR: Yes. We do likewise.,0
2019-07-16 11:17:33,"CMP: Houston, Apollo 11. We're starting our maneuver to observe the S IVB slingshot.",0
2019-07-16 11:17:39,"CC: Roger, 11. We've got an updated attitude for you on the slingshot observation.",0
2019-07-16 11:17:45,CMP: Okay. Say the angles please.,0
2019-07-16 11:17:48,"CC: Roger. Roll 002.5, pitch 289.3, yaw 357.5, and there's also an update - minor correction to your attitude for the P52. Over.",0
2019-07-16 11:18:15,"CMP: Roger. I have roll 002.5, pitch 289.3, and yaw 357.5. Over.",0
2019-07-16 11:18:23,"CC: Roger. And for your P52 and optics calibration, it'll be roll 346.5, pitch 345.0, and yaw 007.8. Over.",0
2019-07-16 11:18:44,"CMP: Roger. 346.5, 345.0, and 007.8. Thank you.",0
2019-07-16 11:18:49,CC: Houston. Roger. Out.,0
2019-07-16 11:21:33,"CC: Apollo 11, this is Houston. Over.",0
2019-07-16 11:21:36,"CMP: Roger. Go ahead, Houston. Apollo 11.",0
2019-07-16 11:21:38,CC: Roger. We're going to go ahead and enable the S IVB for the slingshot maneuver. The LOX dump will start about 12 minutes from now. Over.,0
2019-07-16 11:21:49,"CMP: 0kay, LOX dump about - I guess that'll make it about 01, huh?",0
2019-07-16 11:21:57,CC: Right. I'll try to give you a little closer update as we approach it.,0
2019-07-16 11:22:01,CMP: Alright.,0
2019-07-16 11:22:53,"CC: And, 11, for you information, the magnitude of midcourse correction number 1, if we burn, looks like about 17 feet per second. We're presently considering not burning it. This would make midcourse correction 2 tomorrow about 21.3. Over.",0
2019-07-16 11:23:18,CDR: That sounds good to us.,0
2019-07-16 11:23:19,CC: Roger. You're looking good down here.,0
2019-07-16 11:24:19," CDR: Well, we didn't have much time, Houston, to talk to you about our views out the window when we were preparing for LM ejection; but up to that time, we had the entire northern part of the lighted hemisphere visible including North America, North Atlantic,",0
2019-07-16 11:24:19,"and Europe and Northern Africa. We could see that the weather was good all - just about everywhere. There was one cyclonic depression in Northern Canada, in the Athabaska - probably east of Athabaska area. Greenland was clear, and it appeared to be we were",0
2019-07-16 11:24:19,seeing just the icecap in Greenland. All North Atlantic was pretty good; and Europe and Northern Africa seemed to be clear. Most of the United States was clear. There was a low - looked like a front stretching from the center of the country up across north of,0
2019-07-16 11:24:19,the Great Lakes and into Newfoundland.,0
2019-07-16 11:25:24,CC: Roger. We copy.,0
2019-07-16 11:25:28,"CMP: I didn't know what I was looking at, but I sure did like it.",0
2019-07-16 11:25:31,"CC: Okay. I guess the view must be pretty good from up there. We show you just roughly somewhere around 19,000 miles out now.",0
2019-07-16 11:25:43,CMP: I didn't have much outside my window.,0
2019-07-16 11:25:49,"CC: We'll get you into the PTC one of these days, and you take turns looking.",0
2019-07-16 11:29:35,"CMP: Houston, Apollo 11. We've completed our maneuver to, observe the slingshot attitude, but we don't see anything - no Earth and no S IVB.",0
2019-07-16 11:29:48,"CC: Roger. Stand by. In GET I have a LOX dump start time for you. It's supposed to start at 5 plus 03 plus 07, and stop at 5 plus 04 plus 55. Ullage burn starts at 5 plus 37 plus 47, stops at 5 plus 42 plus 27. Over.",0
2019-07-16 11:30:26,CMP: Roger. Thank you.,0
2019-07-16 11:32:48,"CC: 11, Houston.",0
2019-07-16 11:32:51,"CDR: Go ahead, Houston.",0
2019-07-16 11:32:53,"CC: Roger. We now recommend the following attitude: roll 307.0, pitch 354.0, yaw 019.5, and the LOX dump has already been enabled, so we can't hold it off any longer.",0
2019-07-16 11:33:14,"CMP: That's okay. Go ahead. We'll maneuver around to 307, 354, and 19 and a half. Thank you sir.",0
2019-07-16 11:33:21,CC: Roger.,0
2019-07-16 11:33:42,"CC: 11, Houston. It doesn't look to us like you'll be able to make it around to this observation attitude in 2 minutes. We recommend that you save the fuel. Over.",0
2019-07-16 11:33:54,"CMP: Okay, Houston. You got to us just a little late. Our maneuver's already begun, so it's going to cost us about the same amount of fuel to stop it, no matter where we stop it, and we may as well keep going.",0
2019-07-16 11:34:04,CC: Roger. Go ahead.,0
2019-07-16 11:35:19,"CC: 11, Houston. LOX dump initiated.",0
2019-07-16 11:37:06,"CC: 11, Houston. LOX dump has been terminated. Over.",0
2019-07-16 11:37:10,CMP: Roger.,0
2019-07-16 11:37:13,LMP: Roger. We still don't have ...,0
2019-07-16 11:37:18,CC: Roger. Out.,0
2019-07-16 11:44:58,"CC: Apollo 11, this is Houston. Over.",0
2019-07-16 11:45:03,CDR: Go ahead.,0
2019-07-16 11:45:05,"CC: Roger. If you'll give us ACCEPT and stay in P00, we'll set your trunnion bias to zero. And, I have a plan for balancing your oxygen CRYO's. Over.",0
2019-07-16 11:45:19,CDR: You got it.,0
2019-07-16 11:45:21,CC: Roger.,0
2019-07-16 11:45:26,"LMP: Houston, Apollo 11. We've got the - what appears to be the S IVB in sight - at - oh, I'd estimate a couple of miles away. It's at our number 5 window and the dump appears to",0
2019-07-16 11:45:51," CC: Roger. They're continuing with the nonpropulsion vent from the liquid oxygen tank. It would be radially opposite, then. And boosters tell me it's the continuous vent system. They're also dumping a small amount of fuel at this time. We've got about 23-1/2",0
2019-07-16 11:45:51,minutes or so until the APS burn. Over.,0
2019-07-16 11:46:25,LMP: Roger.,0
2019-07-16 11:46:46,"CC: 11, Houston. We have a recommended configuration for your CRY0 switches to even up the load between oxygen tanks 1 and 2. Over.",0
2019-07-16 11:46:55,SC: ...,0
2019-07-16 11:46:59,"CC: Okay. You're coming in very weakly there. We're recommending O2 tank 1 heater OFF, O2 tank 2 heater to AUTO, O2 tanks 1 and 2 fans both OFF, H2 tank 1 heaters to AUTO, and H2 tank 1 heaters to AUTO, and H2 tank 2 heaters to OFF. Over.",0
2019-07-16 11:47:33,LMP: Roger. We have that except the last one was H2 fans to OFF. Is that affirmative?,0
2019-07-16 11:47:49,"CDR: We have - The configuration we have now is - Hydrogen heaters: we got 1 AUTO, 2 OFF. Oxygen heaters: 1 OFF, 2 AUTO. And we have all the fans OFF.",0
2019-07-16 11:48:02,CC: This is Houston. Roger. We concur. Out.,0
2019-07-16 11:48:13,"CC: 11, this is Houston. We've completed the trunnion zero bias setting. You can retrieve the computer and go to BLOCK.",0
2019-07-16 11:48:23,CDR: Roger that. Thank you.,0
2019-07-16 11:51:21,"CC: 11, this is Houston. With this maneuvering to observe the slingshot, I guess we missed copying your LM/CM DELTA-P reading. Over.",0
2019-07-16 11:51:33,CMP: Stand by. We'll give you a ...,0
2019-07-16 11:51:35,CC: Roger.,0
2019-07-16 11:51:47,"CMP: Right now, reading 0.2, Bruce.",0
2019-07-16 11:51:49,CC: Roger. 0.2.,0
2019-07-16 11:52:00,"CC: Okay, Mike. And could you verify that your waste compartment valve is in VENT, there?",0
2019-07-16 11:52:12,"CMP: Roger. Waste compartment valve has been in VENT for - oh, I guess, 45 minutes or so.",0
2019-07-16 11:52:17,CC: Roger. We copy.,0
2019-07-16 11:52:31,"CMP: If we're late in answering you, it's because we're munching sandwiches.",0
2019-07-16 11:52:36,CC: Roger. I wish I could do the same here.,0
2019-07-16 11:52:40,CMP: No. Don't leave the console!,0
2019-07-16 11:52:42,CC: Don't worry. I won't.,0
2019-07-16 11:52:47,CMP: FLIGHT doesn't like it.,0
2019-07-16 11:52:54,CMP: How is FLIGHT today?,0
2019-07-16 11:52:58,"CC: Oh, he's doing quite well.",0
2019-07-16 11:55:41,"CDR: Houston, 11.",0
2019-07-16 11:55:44,"CC: Go ahead, 11.",0
2019-07-16 11:55:48,CDR: Down in the control center you might want to join us in wishing Dr. George Mueller a happy birthday.,0
2019-07-16 11:55:55,CC: Roger. We are standing by for your birthday greetings.,0
2019-07-16 11:56:05,"CDR: I think today is also the birthday of California, and I believe they are 200 years old, and we send them a happy birthday. And I think it's Dr. Mueller's birthday, also, and I don't think he is that old.",0
2019-07-16 11:56:25,CC: Roger. We copy. I'm looking back in the viewing room right now. I don't see him back there.,0
2019-07-16 11:56:33,CDR: He may not be back from the Cape yet.,0
2019-07-16 11:56:43,CC: Roger. I believe Dr. Mueller is on his way back from the Cape. We will relay his greetings for you.,0
